NAME,TM,TYPE,DATA_SRC,SURFACE_CODE,CYC_TYPE,LAT,LON,CENTRAL_PRES,MAX_WIND_SPD,MAX_REP_WIND_DIR,WIND_COMPASS,CENTRAL_INDEX (CI)
OLIVER,1993-02-07 00:00:00,T,4.0,1.0,40.0,-16.5,152.2,955.0,43.7,150.0,SE,4.92472184575479
OLIVER,1993-02-07 06:00:00,T,4.0,1.0,40.0,-16.8,152.1,950.0,48.9,170.0,S,5.1349502185120075
OLIVER,1993-02-07 12:00:00,T,4.0,1.0,40.0,-17.1,152.0,950.0,51.4,110.0,E,5.1349502185120075
OLIVER,1993-02-07 18:00:00,T,4.0,1.0,40.0,-17.4,151.9,950.0,51.4,110.0,E,5.1349502185120075
OLIVER,1993-02-08 00:00:00,T,4.0,1.0,40.0,-17.8,151.9,950.0,51.4,100.0,E,5.1349502185120075
OLIVER,1993-02-08 06:00:00,T,4.0,1.0,40.0,-18.1,151.9,950.0,51.4,100.0,E,5.1349502185120075
OLIVER,1993-02-08 12:00:00,T,4.0,1.0,40.0,-18.4,151.9,955.0,46.3,80.0,E,4.92472184575479
OLIVER,1993-02-08 18:00:00,T,4.0,1.0,40.0,-18.7,152.0,960.0,43.7,70.0,E,4.704307118149952
OLIVER,1993-02-09 00:00:00,T,4.0,1.0,40.0,-19.1,152.2,960.0,41.0,40.0,NE,4.704307118149952
OLIVER,1993-02-09 06:00:00,T,4.0,1.0,40.0,-19.4,152.6,960.0,41.2,250.0,W,4.704307118149952
OLIVER,1993-02-09 12:00:00,T,4.0,1.0,40.0,-19.6,153.2,965.0,38.6,230.0,SW,4.472111984576423
OLIVER,1993-02-09 18:00:00,T,4.0,1.0,40.0,-19.7,153.6,970.0,33.4,100.0,E,4.226080550428074
OLIVER,1993-02-10 00:00:00,T,4.0,1.0,40.0,-19.8,154.0,970.0,33.4,100.0,E,4.226080550428074
OLIVER,1993-02-10 06:00:00,T,4.0,1.0,30.0,-20.0,154.4,975.0,30.9,150.0,SE,3.9634834350840573
OLIVER,1993-02-10 12:00:00,T,4.0,1.0,30.0,-20.2,154.8,980.0,28.3,150.0,SE,3.680562551360306
ROGER,1993-03-13 06:00:00,T,4.0,1.0,30.0,-13.6,155.4,990.0,20.6,320.0,NW,3.02911482118419
ROGER,1993-03-13 12:00:00,T,4.0,1.0,30.0,-14.3,155.4,990.0,20.6,300.0,NW,3.02911482118419
ROGER,1993-03-14 00:00:00,T,4.0,1.0,30.0,-15.9,155.7,985.0,25.7,210.0,SW,3.3718918144016174
ROGER,1993-03-14 06:00:00,T,4.0,1.0,30.0,-16.5,155.9,985.0,25.7,150.0,SE,3.3718918144016174
ROGER,1993-03-14 12:00:00,T,4.0,1.0,30.0,-16.9,156.0,985.0,25.7,150.0,SE,3.3718918144016174
ROGER,1993-03-15 00:00:00,T,4.0,1.0,30.0,-18.3,156.0,980.0,30.9,140.0,SE,3.680562551360306
ROGER,1993-03-15 06:00:00,T,4.0,1.0,30.0,-19.3,155.9,980.0,30.9,150.0,SE,3.680562551360306
ROGER,1993-03-15 12:00:00,T,4.0,1.0,30.0,-20.5,155.7,980.0,28.3,150.0,SE,3.680562551360306
ROGER,1993-03-16 00:00:00,T,4.0,1.0,30.0,-22.2,155.6,980.0,23.2,150.0,SE,3.680562551360306
ROGER,1993-03-16 12:00:00,T,4.0,1.0,30.0,-23.3,155.6,985.0,20.6,200.0,S,3.3718918144016174
ROGER,1993-03-16 18:00:00,T,4.0,1.0,30.0,-23.7,155.6,985.0,23.2,260.0,W,3.3718918144016174
ROGER,1993-03-17 06:00:00,T,4.0,1.0,30.0,-24.1,156.1,985.0,25.7,150.0,SE,3.3718918144016174
ROGER,1993-03-18 00:00:00,T,4.0,1.0,30.0,-23.2,157.0,985.0,23.2,180.0,S,3.3718918144016174
ROGER,1993-03-18 06:00:00,T,4.0,1.0,30.0,-22.9,157.2,985.0,23.2,180.0,S,3.3718918144016174
ROGER,1993-03-18 12:00:00,T,4.0,1.0,30.0,-22.6,157.5,985.0,23.2,210.0,SW,3.3718918144016174
ROGER,1993-03-19 00:00:00,T,4.0,1.0,30.0,-21.8,158.3,985.0,25.7,170.0,S,3.3718918144016174
ROGER,1993-03-19 06:00:00,T,4.0,1.0,30.0,-21.4,158.7,985.0,25.7,170.0,S,3.3718918144016174
ROGER,1993-03-19 12:00:00,T,4.0,1.0,30.0,-20.9,158.9,990.0,23.2,160.0,S,3.02911482118419
REWA,1993-12-30 12:00:00,T,4.0,1.0,30.0,-11.5,155.1,975.0,30.9,270.0,W,3.9634834350840573
REWA,1994-01-01 00:00:00,T,4.0,1.0,40.0,-13.5,153.0,965.0,36.0,340.0,N,4.472111984576423
REWA,1994-01-02 06:00:00,T,4.0,1.0,40.0,-16.0,153.6,925.0,56.6,160.0,S,6.070281891301724
REWA,1994-01-02 12:00:00,T,4.0,1.0,40.0,-16.9,153.9,920.0,56.6,70.0,E,6.239283286714837
REWA,1994-01-03 00:00:00,T,4.0,1.0,40.0,-18.7,154.2,920.0,56.6,120.0,SE,6.239283286714837
REWA,1994-01-03 06:00:00,T,4.0,1.0,40.0,-19.5,154.6,925.0,51.4,120.0,SE,6.070281891301724
REWA,1994-01-03 12:00:00,T,4.0,1.0,40.0,-20.0,155.0,930.0,46.3,140.0,SE,5.896031637296744
REWA,1994-01-04 00:00:00,T,4.0,1.0,40.0,-21.3,157.5,945.0,43.7,0.0,N,5.33625761744873
REWA,1994-01-04 06:00:00,T,4.0,1.0,40.0,-21.7,158.9,950.0,43.7,320.0,NW,5.1349502185120075
REWA,1994-01-06 00:00:00,T,6.0,4.0,30.0,-21.5,166.6,985.0,25.7,140.0,SE,3.3718918144016174
REWA,1994-01-17 12:00:00,T,4.0,1.0,40.0,-19.9,155.6,945.0,41.2,160.0,S,5.33625761744873
REWA,1994-01-17 18:00:00,T,4.0,1.0,40.0,-20.4,154.4,960.0,33.4,110.0,E,4.704307118149952
REWA,1994-01-18 00:00:00,T,4.0,1.0,40.0,-20.7,153.3,965.0,36.0,20.0,N,4.472111984576423
REWA,1994-01-18 06:00:00,T,4.0,1.0,40.0,-20.9,152.5,965.0,36.0,90.0,E,4.472111984576423
REWA,1994-01-18 12:00:00,T,4.0,1.0,40.0,-20.9,152.0,965.0,33.4,80.0,E,4.472111984576423
REWA,1994-01-18 18:00:00,T,4.0,1.0,30.0,-20.9,151.8,965.0,30.9,60.0,NE,4.472111984576423
REWA,1994-01-19 00:00:00,T,4.0,1.0,30.0,-21.1,151.6,975.0,30.9,70.0,E,3.9634834350840573
REWA,1994-01-19 06:00:00,T,4.0,1.0,30.0,-22.0,152.0,975.0,30.9,10.0,N,3.9634834350840573
REWA,1994-01-19 12:00:00,T,4.0,1.0,30.0,-22.6,152.1,975.0,30.9,340.0,N,3.9634834350840573
REWA,1994-01-19 18:00:00,T,4.0,1.0,30.0,-22.9,152.1,980.0,28.3,110.0,E,3.680562551360306
REWA,1994-01-20 00:00:00,T,4.0,1.0,30.0,-23.6,152.7,980.0,28.3,160.0,S,3.680562551360306
REWA,1994-01-20 06:00:00,T,4.0,1.0,30.0,-24.2,153.5,980.0,28.3,180.0,S,3.680562551360306
THEODORE,1994-02-25 00:00:00,T,4.0,1.0,40.0,-13.0,155.7,935.0,54.0,30.0,NE,5.716025185995287
THEODORE,1994-02-25 12:00:00,T,4.0,1.0,40.0,-14.2,157.3,915.0,56.6,280.0,W,6.403473058700524
THEODORE,1994-02-27 00:00:00,T,6.0,1.0,40.0,-21.6,167.1,935.0,51.4,70.0,E,5.716025185995287
TIM,1994-03-31 00:00:00,T,2.0,1.0,30.0,-11.3,108.5,995.0,18.0,90.0,E,2.6381055546827414
WILLY,1994-04-29 15:00:00,T,2.0,1.0,30.0,-12.3,96.0,990.0,20.6,30.0,NE,3.02911482118419
ANNETTE,1994-12-18 03:00:00,T,2.0,1.0,40.0,-18.6,120.4,930.0,51.4,120.0,SE,5.896031637296744
BOBBY,1995-02-22 03:00:00,T,2.0,1.0,30.0,-16.8,119.1,980.0,28.3,110.0,E,3.680562551360306
BOBBY,1995-02-22 06:00:00,T,2.0,1.0,30.0,-17.1,118.7,980.0,28.3,80.0,E,3.680562551360306
BOBBY,1995-02-22 09:00:00,T,2.0,1.0,30.0,-17.3,118.4,975.0,30.9,30.0,NE,3.9634834350840573
BOBBY,1995-02-22 21:00:00,T,2.0,1.0,40.0,-18.4,116.8,960.0,41.2,185.0,S,4.704307118149952
BOBBY,1995-02-23 03:00:00,T,2.0,1.0,40.0,-18.7,116.3,955.0,41.2,223.0,SW,4.92472184575479
BOBBY,1995-02-23 09:00:00,T,2.0,1.0,40.0,-19.2,115.9,955.0,41.2,328.0,NW,4.92472184575479
BOBBY,1995-02-23 12:00:00,T,2.0,1.0,40.0,-19.4,115.8,955.0,41.2,331.0,NW,4.92472184575479
BOBBY,1995-02-23 15:00:00,T,2.0,1.0,40.0,-19.4,115.8,955.0,41.2,335.0,NW,4.92472184575479
BOBBY,1995-02-23 21:00:00,T,2.0,1.0,40.0,-20.0,115.8,955.0,41.2,140.0,SE,4.92472184575479
BOBBY,1995-02-24 00:00:00,T,2.0,1.0,40.0,-20.2,115.8,950.0,43.7,280.0,W,5.1349502185120075
BOBBY,1995-02-24 03:00:00,T,2.0,1.0,40.0,-20.5,115.9,940.0,48.9,190.0,S,5.529668317559652
BOBBY,1995-02-24 06:00:00,T,2.0,1.0,40.0,-21.0,115.7,930.0,51.4,225.0,SW,5.896031637296744
BOBBY,1995-02-24 09:00:00,T,2.0,1.0,40.0,-21.3,115.6,925.0,54.0,275.0,W,6.070281891301724
BOBBY,1995-02-24 12:00:00,T,2.0,1.0,40.0,-21.4,115.4,930.0,51.4,200.0,S,5.896031637296744
BOBBY,1995-02-24 15:00:00,T,2.0,1.0,40.0,-21.5,115.3,940.0,48.9,240.0,SW,5.529668317559652
BOBBY,1995-02-24 18:00:00,T,2.0,3.0,40.0,-21.7,115.2,945.0,46.3,240.0,SW,5.33625761744873
BOBBY,1995-02-24 21:00:00,T,2.0,2.0,40.0,-21.8,115.1,950.0,43.7,260.0,W,5.1349502185120075
BOBBY,1995-02-25 00:00:00,T,2.0,2.0,40.0,-22.0,115.2,955.0,41.2,270.0,W,4.92472184575479
BOBBY,1995-02-25 03:00:00,T,2.0,2.0,40.0,-22.4,115.2,960.0,38.6,170.0,S,4.704307118149952
BOBBY,1995-02-25 06:00:00,T,2.0,2.0,40.0,-22.8,115.2,970.0,33.4,180.0,S,4.226080550428074
BOBBY,1995-02-25 09:00:00,T,2.0,2.0,40.0,-23.2,115.2,970.0,33.4,270.0,W,4.226080550428074
BOBBY,1995-02-25 15:00:00,T,2.0,2.0,30.0,-24.0,115.4,975.0,30.9,270.0,W,3.9634834350840573
VIOLET,1995-03-03 06:00:00,T,4.0,1.0,30.0,-16.0,152.5,990.0,23.2,120.0,SE,3.02911482118419
VIOLET,1995-03-03 12:00:00,T,4.0,1.0,30.0,-16.6,152.6,990.0,23.2,130.0,SE,3.02911482118419
VIOLET,1995-03-03 18:00:00,T,4.0,1.0,30.0,-17.0,152.7,990.0,23.2,130.0,SE,3.02911482118419
VIOLET,1995-03-04 00:00:00,T,4.0,1.0,30.0,-17.3,153.0,985.0,25.7,90.0,E,3.3718918144016174
VIOLET,1995-03-04 06:00:00,T,4.0,1.0,30.0,-17.8,153.3,985.0,28.3,30.0,NE,3.3718918144016174
VIOLET,1995-03-04 12:00:00,T,4.0,1.0,30.0,-18.2,153.7,980.0,28.3,0.0,N,3.680562551360306
VIOLET,1995-03-04 18:00:00,T,4.0,1.0,40.0,-19.0,154.5,975.0,33.4,0.0,N,3.9634834350840573
VIOLET,1995-03-05 00:00:00,T,4.0,1.0,40.0,-19.8,155.5,970.0,38.6,175.0,S,4.226080550428074
VIOLET,1995-03-06 12:00:00,T,4.0,1.0,30.0,-30.1,159.1,975.0,30.9,90.0,E,3.9634834350840573
VIOLET,1995-03-06 18:00:00,T,4.0,1.0,30.0,-30.5,156.8,980.0,28.3,80.0,E,3.680562551360306
VIOLET,1995-03-07 00:00:00,T,4.0,1.0,30.0,-30.2,155.0,980.0,28.3,180.0,S,3.680562551360306
VIOLET,1995-03-07 06:00:00,T,4.0,1.0,30.0,-29.5,154.2,985.0,25.7,175.0,S,3.3718918144016174
VIOLET,1995-03-07 12:00:00,T,4.0,1.0,30.0,-28.9,153.9,988.0,23.2,240.0,SW,3.171040401599453
VIOLET,1995-03-07 18:00:00,T,4.0,1.0,30.0,-28.6,154.1,990.0,20.6,280.0,W,3.02911482118419
CHLOE,1995-04-06 00:00:00,T,2.0,1.0,40.0,-11.6,121.7,955.0,41.2,330.0,NW,4.92472184575479
CHLOE,1995-04-07 06:00:00,T,2.0,1.0,40.0,-14.6,123.3,920.0,61.7,0.0,N,6.239283286714837
CHLOE,1995-04-07 09:00:00,T,2.0,1.0,40.0,-14.8,123.4,920.0,61.7,100.0,E,6.239283286714837
CHLOE,1995-04-07 12:00:00,T,2.0,1.0,40.0,-15.0,123.6,925.0,56.6,120.0,SE,6.070281891301724
CHLOE,1995-04-08 00:00:00,T,2.0,1.0,40.0,-16.0,124.1,945.0,46.3,340.0,N,5.33625761744873
EMMA,1995-12-10 16:00:00,T,2.0,1.0,20.0,-9.9,99.2,997.0,15.4,180.0,S,2.4628321961038315
FRANK,1995-12-07 19:00:00,T,2.0,1.0,30.0,-13.6,118.2,990.0,20.6,260.0,W,3.02911482118419
FRANK,1995-12-07 22:00:00,T,2.0,1.0,30.0,-13.8,117.9,985.0,23.2,310.0,NW,3.3718918144016174
FRANK,1995-12-08 07:00:00,T,2.0,1.0,30.0,-14.7,117.3,980.0,28.3,50.0,NE,3.680562551360306
FRANK,1995-12-09 10:00:00,T,2.0,1.0,40.0,-17.7,115.6,955.0,38.6,90.0,E,4.92472184575479
FRANK,1995-12-09 16:00:00,T,2.0,1.0,40.0,-18.4,115.3,955.0,41.2,90.0,E,4.92472184575479
FRANK,1995-12-09 19:00:00,T,2.0,1.0,40.0,-18.6,115.2,955.0,43.7,80.0,E,4.92472184575479
FRANK,1995-12-09 22:00:00,T,2.0,1.0,40.0,-18.9,115.1,950.0,46.3,70.0,E,5.1349502185120075
FRANK,1995-12-10 01:00:00,T,2.0,1.0,40.0,-19.3,114.9,950.0,46.3,210.0,SW,5.1349502185120075
FRANK,1995-12-10 04:00:00,T,2.0,1.0,40.0,-19.6,114.7,950.0,48.9,30.0,NE,5.1349502185120075
FRANK,1995-12-10 07:00:00,T,2.0,1.0,40.0,-19.8,114.6,950.0,48.9,120.0,SE,5.1349502185120075
FRANK,1995-12-10 10:00:00,T,2.0,1.0,40.0,-20.0,114.5,955.0,48.9,120.0,SE,4.92472184575479
FRANK,1995-12-10 16:00:00,T,2.0,1.0,40.0,-20.2,114.2,965.0,43.7,70.0,E,4.472111984576423
FRANK,1995-12-10 19:00:00,T,2.0,1.0,40.0,-20.4,114.2,965.0,41.2,80.0,E,4.472111984576423
FRANK,1995-12-10 22:00:00,T,2.0,1.0,40.0,-20.7,114.1,965.0,38.6,70.0,E,4.472111984576423
FRANK,1995-12-11 01:00:00,T,2.0,1.0,40.0,-20.9,113.9,965.0,36.0,80.0,E,4.472111984576423
FRANK,1995-12-11 04:00:00,T,2.0,1.0,40.0,-21.1,113.7,965.0,38.6,70.0,E,4.472111984576423
FRANK,1995-12-11 07:00:00,T,2.0,1.0,40.0,-21.4,113.4,965.0,41.2,70.0,E,4.472111984576423
FRANK,1995-12-11 10:00:00,T,2.0,1.0,40.0,-21.7,113.2,965.0,41.2,80.0,E,4.472111984576423
FRANK,1995-12-11 16:00:00,T,2.0,1.0,40.0,-22.1,112.9,970.0,33.4,40.0,NE,4.226080550428074
FRANK,1995-12-11 19:00:00,T,2.0,1.0,30.0,-22.4,112.8,975.0,30.9,20.0,N,3.9634834350840573
FRANK,1995-12-11 22:00:00,T,2.0,1.0,30.0,-22.7,112.8,980.0,28.3,20.0,N,3.680562551360306
FRANK,1995-12-12 01:00:00,T,2.0,1.0,30.0,-22.9,112.8,985.0,25.7,10.0,N,3.3718918144016174
GERTIE,1995-12-18 07:00:00,T,2.0,1.0,30.0,-15.3,122.1,990.0,20.6,40.0,NE,3.02911482118419
GERTIE,1995-12-19 07:00:00,T,2.0,1.0,40.0,-18.2,119.8,970.0,33.4,270.0,W,4.226080550428074
GERTIE,1995-12-19 10:00:00,T,2.0,1.0,40.0,-18.2,119.9,965.0,36.0,270.0,W,4.472111984576423
GERTIE,1995-12-19 13:00:00,T,2.0,1.0,40.0,-18.4,120.0,965.0,38.6,260.0,W,4.472111984576423
GERTIE,1995-12-19 22:00:00,T,2.0,1.0,40.0,-19.4,120.6,965.0,38.6,90.0,E,4.472111984576423
GERTIE,1995-12-20 01:00:00,T,2.0,1.0,40.0,-19.8,120.9,965.0,38.6,320.0,NW,4.472111984576423
GERTIE,1995-12-20 04:00:00,T,2.0,3.0,40.0,-20.1,121.2,970.0,33.4,270.0,W,4.226080550428074
BARRY,1996-01-05 12:00:00,T,4.0,1.0,40.0,-16.6,141.4,960.0,48.9,45.0,NE,4.704307118149952
HUBERT,1996-01-08 01:00:00,T,2.0,1.0,30.0,-11.4,96.4,975.0,30.9,110.0,E,3.9634834350840573
CELESTE,1996-01-27 06:00:00,T,4.0,1.0,40.0,-19.8,148.8,965.0,33.4,40.0,NE,4.472111984576423
CELESTE,1996-01-28 06:00:00,T,4.0,1.0,30.0,-18.7,152.4,980.0,28.3,110.0,E,3.680562551360306
CELESTE,1996-01-28 18:00:00,T,4.0,1.0,30.0,-18.5,154.6,990.0,25.7,120.0,SE,3.02911482118419
CELESTE,1996-01-29 06:00:00,T,4.0,1.0,30.0,-17.6,156.1,995.0,18.0,180.0,S,2.6381055546827414
JACOB,1996-01-28 06:00:00,T,3.0,1.0,30.0,-15.6,137.0,986.0,23.1,200.0,S,3.3064069632968023
JACOB,1996-02-02 04:00:00,T,2.0,1.0,30.0,-15.1,123.2,990.0,20.6,130.0,SE,3.02911482118419
JACOB,1996-02-02 07:00:00,T,2.0,1.0,30.0,-15.4,123.1,985.0,25.7,330.0,NW,3.3718918144016174
JACOB,1996-02-02 10:00:00,T,2.0,1.0,30.0,-15.7,122.6,980.0,28.3,20.0,N,3.680562551360306
JACOB,1996-02-02 22:00:00,T,2.0,1.0,40.0,-16.7,120.2,965.0,36.0,130.0,SE,4.472111984576423
JACOB,1996-02-03 01:00:00,T,2.0,1.0,40.0,-16.9,119.7,965.0,36.0,150.0,SE,4.472111984576423
JACOB,1996-02-03 04:00:00,T,2.0,1.0,40.0,-17.1,119.3,965.0,36.0,150.0,SE,4.472111984576423
JACOB,1996-02-03 07:00:00,T,2.0,1.0,40.0,-17.3,118.9,965.0,36.0,100.0,E,4.472111984576423
JACOB,1996-02-03 10:00:00,T,2.0,1.0,40.0,-17.5,118.6,965.0,36.0,50.0,NE,4.472111984576423
JACOB,1996-02-03 13:00:00,T,2.0,1.0,40.0,-17.7,118.3,965.0,36.0,30.0,NE,4.472111984576423
JACOB,1996-02-03 19:00:00,T,2.0,1.0,40.0,-18.0,117.4,965.0,38.6,340.0,N,4.472111984576423
JACOB,1996-02-03 22:00:00,T,2.0,1.0,40.0,-18.2,117.1,960.0,41.2,120.0,SE,4.704307118149952
JACOB,1996-02-04 01:00:00,T,2.0,1.0,40.0,-18.4,116.8,960.0,41.2,140.0,SE,4.704307118149952
JACOB,1996-02-04 04:00:00,T,2.0,1.0,40.0,-18.7,116.4,960.0,41.2,130.0,SE,4.704307118149952
JACOB,1996-02-04 07:00:00,T,2.0,1.0,40.0,-19.0,115.9,960.0,41.2,100.0,E,4.704307118149952
JACOB,1996-02-05 13:00:00,T,2.0,1.0,40.0,-22.2,111.0,955.0,43.7,60.0,NE,4.92472184575479
JACOB,1996-02-06 01:00:00,T,2.0,1.0,30.0,-22.7,109.7,980.0,28.3,160.0,S,3.680562551360306
JACOB,1996-02-06 04:00:00,T,2.0,1.0,30.0,-22.8,109.6,985.0,25.7,150.0,SE,3.3718918144016174
DENNIS,1996-02-16 12:00:00,T,4.0,1.0,30.0,-13.3,147.6,990.0,20.6,300.0,NW,3.02911482118419
KIRSTY,1996-03-08 19:00:00,T,2.0,1.0,30.0,-15.4,120.0,990.0,20.6,250.0,W,3.02911482118419
KIRSTY,1996-03-08 22:00:00,T,2.0,1.0,30.0,-15.6,120.1,990.0,20.6,200.0,S,3.02911482118419
KIRSTY,1996-03-09 01:00:00,T,2.0,1.0,30.0,-16.0,120.1,990.0,20.6,220.0,SW,3.02911482118419
KIRSTY,1996-03-09 04:00:00,T,2.0,1.0,30.0,-16.2,119.7,985.0,25.7,190.0,S,3.3718918144016174
KIRSTY,1996-03-09 07:00:00,T,2.0,1.0,30.0,-16.1,119.8,985.0,25.7,200.0,S,3.3718918144016174
KIRSTY,1996-03-12 04:00:00,T,2.0,2.0,40.0,-20.9,119.4,955.0,41.2,270.0,W,4.92472184575479
ETHEL,1996-03-10 00:00:00,T,4.0,2.0,20.0,-12.2,143.0,993.0,15.4,290.0,W,2.801604936095944
ETHEL,1996-03-10 06:00:00,T,4.0,4.0,20.0,-12.6,144.0,990.0,15.4,240.0,SW,3.02911482118419
ETHEL,1996-03-11 12:00:00,T,4.0,1.0,30.0,-14.4,145.4,988.0,23.2,140.0,SE,3.171040401599453
ETHEL,1996-03-11 18:00:00,T,4.0,3.0,30.0,-14.3,144.5,982.0,28.3,240.0,SW,3.560566909487789
OLIVIA,1996-04-09 22:00:00,T,2.0,1.0,40.0,-18.1,114.8,925.0,54.0,80.0,E,6.070281891301724
OLIVIA,1996-04-10 01:00:00,T,2.0,1.0,40.0,-18.7,114.8,925.0,54.0,80.0,E,6.070281891301724
OLIVIA,1996-04-10 04:00:00,T,2.0,1.0,40.0,-19.3,115.0,925.0,54.0,60.0,NE,6.070281891301724
OLIVIA,1996-04-10 07:00:00,T,2.0,1.0,40.0,-19.8,115.2,925.0,54.0,130.0,SE,6.070281891301724
OLIVIA,1996-04-10 10:00:00,T,2.0,1.0,40.0,-20.5,115.5,925.0,54.0,130.0,SE,6.070281891301724
OLIVIA,1996-04-10 13:00:00,T,2.0,3.0,40.0,-21.4,116.0,930.0,54.0,250.0,W,5.896031637296744
OLIVIA,1996-04-10 16:00:00,T,2.0,2.0,40.0,-22.3,116.6,945.0,46.3,250.0,W,5.33625761744873
OLIVIA,1996-04-10 19:00:00,T,2.0,2.0,40.0,-23.3,117.3,970.0,33.4,30.0,NE,4.226080550428074
FERGUS,1996-12-24 06:00:00,T,4.0,1.0,21.0,-13.2,159.5,995.0,20.6,80.0,E,2.6381055546827414
FERGUS,1996-12-25 06:00:00,T,4.0,1.0,30.0,-11.2,159.1,975.0,28.3,0.0,N,3.9634834350840573
FERGUS,1996-12-25 12:00:00,T,4.0,1.0,30.0,-11.1,159.6,975.0,28.3,340.0,N,3.9634834350840573
FERGUS,1996-12-25 18:00:00,T,4.0,1.0,30.0,-11.5,159.9,975.0,28.3,310.0,NW,3.9634834350840573
FERGUS,1996-12-27 00:00:00,T,6.0,1.0,40.0,-13.5,163.8,970.0,36.0,300.0,NW,4.226080550428074
FERGUS,1996-12-27 06:00:00,T,6.0,1.0,40.0,-15.3,164.9,970.0,36.0,300.0,NW,4.226080550428074
FERGUS,1996-12-28 06:00:00,T,6.0,1.0,40.0,-20.1,169.3,955.0,43.7,60.0,NE,4.92472184575479
PHIL,1996-12-26 00:00:00,T,3.0,1.0,30.0,-13.4,137.0,991.0,18.0,100.0,E,2.9553819823622214
RACHEL,1997-01-02 21:00:00,T,3.0,1.0,30.0,-11.7,129.9,992.0,18.0,80.0,E,2.879603808648294
RACHEL,1997-01-03 00:00:00,T,3.0,1.0,30.0,-12.1,129.5,990.0,20.6,60.0,NE,3.02911482118419
RACHEL,1997-01-03 06:00:00,T,3.0,1.0,30.0,-12.9,128.3,988.0,23.2,40.0,NE,3.171040401599453
RACHEL,1997-01-04 00:00:00,T,3.0,2.0,30.0,-14.2,126.3,988.0,23.2,230.0,SW,3.171040401599453
RACHEL,1997-01-04 06:00:00,T,3.0,2.0,30.0,-14.7,125.5,992.0,20.6,230.0,SW,2.879603808648294
RACHEL,1997-01-04 09:00:00,T,2.0,4.0,30.0,-15.0,125.0,994.0,20.6,220.0,SW,2.7211835684431747
DRENA,1997-01-04 00:00:00,T,6.0,1.0,30.0,-14.8,161.5,980.0,30.9,220.0,SW,3.680562551360306
DRENA,1997-01-04 06:00:00,T,6.0,1.0,40.0,-15.2,160.7,975.0,33.4,220.0,SW,3.9634834350840573
DRENA,1997-01-05 00:00:00,T,4.0,1.0,40.0,-15.2,159.5,955.0,43.7,290.0,W,4.92472184575479
DRENA,1997-01-05 06:00:00,T,4.0,1.0,40.0,-15.6,159.2,945.0,46.3,20.0,N,5.33625761744873
DRENA,1997-01-05 12:00:00,T,4.0,1.0,40.0,-15.8,158.9,945.0,43.7,0.0,N,5.33625761744873
DRENA,1997-01-06 12:00:00,T,4.0,1.0,40.0,-17.4,159.4,940.0,41.2,120.0,SE,5.529668317559652
DRENA,1997-01-07 00:00:00,T,6.0,1.0,40.0,-18.1,161.0,945.0,36.0,20.0,N,5.33625761744873
DRENA,1997-01-07 06:00:00,T,6.0,1.0,40.0,-19.4,162.3,945.0,36.0,0.0,N,5.33625761744873
DRENA,1997-01-07 12:00:00,T,6.0,1.0,40.0,-20.2,163.3,945.0,43.7,50.0,NE,5.33625761744873
DRENA,1997-01-07 18:00:00,T,6.0,1.0,40.0,-20.9,164.4,950.0,41.2,120.0,SE,5.1349502185120075
DRENA,1997-01-08 00:00:00,T,6.0,1.0,40.0,-22.2,165.3,950.0,41.2,330.0,NW,5.1349502185120075
DRENA,1997-01-08 06:00:00,T,6.0,1.0,40.0,-23.5,166.5,960.0,38.6,90.0,E,4.704307118149952
DRENA,1997-01-08 18:00:00,T,7.0,1.0,40.0,-26.3,167.4,970.0,36.0,120.0,SE,4.226080550428074
GILLIAN,1997-02-11 12:00:00,T,4.0,1.0,30.0,-17.3,148.7,998.0,18.0,120.0,SE,2.369923199020532
JUSTIN,1997-03-06 18:00:00,T,4.0,1.0,30.0,-17.0,153.5,990.0,23.0,90.0,E,3.02911482118419
JUSTIN,1997-03-07 00:00:00,T,4.0,1.0,30.0,-16.6,152.7,987.0,23.0,290.0,W,3.239488445091218
JUSTIN,1997-03-07 06:00:00,T,4.0,1.0,30.0,-16.5,152.5,981.0,23.0,310.0,NW,3.621102323191423
JUSTIN,1997-03-07 12:00:00,T,4.0,1.0,30.0,-16.5,152.5,981.0,23.0,130.0,SE,3.621102323191423
JUSTIN,1997-03-07 18:00:00,T,4.0,1.0,30.0,-16.7,151.9,977.0,26.0,200.0,S,3.8530109421255934
JUSTIN,1997-03-08 00:00:00,T,4.0,1.0,30.0,-16.7,151.9,980.0,26.0,110.0,E,3.680562551360306
JUSTIN,1997-03-08 06:00:00,T,4.0,1.0,30.0,-17.0,151.9,978.0,26.0,80.0,E,3.796469144159554
JUSTIN,1997-03-08 12:00:00,T,4.0,1.0,30.0,-17.3,151.9,976.0,26.0,90.0,E,3.9086693074875756
JUSTIN,1997-03-08 18:00:00,T,4.0,1.0,30.0,-17.2,151.3,975.0,28.3,100.0,E,3.9634834350840573
JUSTIN,1997-03-09 00:00:00,T,4.0,1.0,30.0,-17.5,151.2,974.0,31.0,210.0,SW,4.017489717973018
JUSTIN,1997-03-09 06:00:00,T,4.0,1.0,30.0,-17.3,151.2,975.0,31.0,220.0,SW,3.9634834350840573
JUSTIN,1997-03-09 12:00:00,T,4.0,1.0,30.0,-17.0,151.3,975.0,31.0,200.0,S,3.9634834350840573
JUSTIN,1997-03-09 18:00:00,T,4.0,1.0,30.0,-16.8,151.4,976.0,31.0,190.0,S,3.9086693074875756
